Customer_ID,Age,Loan_Type,Loan_Amount,Repayment_Status,Review,Sentiment_Score,Sentiment_Label
632,65,Personal,19210,Paid,The interest rates are high compared to other banks.,0.0175,Positive
633,42,Auto,21456,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
634,39,Home,36367,Paid,Great customer support and low-interest rates.,0.8,Positive
635,30,Personal,15106,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
636,36,Personal,42957,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
637,66,Home,7472,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
638,53,Personal,11704,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
639,29,Business,8713,Paid,The interest rates are high compared to other banks.,0.0175,Positive
640,58,Home,10051,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
641,36,Home,15756,Paid,Great customer support and low-interest rates.,0.8,Positive
642,29,Home,7475,Paid,Great customer support and low-interest rates.,0.8,Positive
643,26,Business,41378,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
644,24,Home,9255,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
645,45,Business,19484,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
646,31,Home,39503,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
647,48,Auto,13258,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
648,69,Personal,45747,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
649,36,Auto,40196,Defaulted,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
650,64,Personal,45194,Paid,Great customer support and low-interest rates.,0.8,Positive
651,33,Business,13533,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
652,22,Auto,37581,Paid,The interest rates are high compared to other banks.,0.0175,Positive
653,52,Home,10249,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
654,29,Personal,24201,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
655,42,Personal,14686,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
656,69,Auto,37007,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
657,38,Business,5661,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
658,53,Auto,49843,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
659,40,Business,35137,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
660,33,Business,47828,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
661,56,Personal,15526,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
662,62,Auto,8374,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
663,59,Auto,30592,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
664,56,Business,33982,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
665,31,Auto,5207,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
666,48,Home,40433,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
667,22,Home,28197,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
668,52,Auto,38400,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
669,40,Auto,8083,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
670,46,Business,34328,Paid,Great customer support and low-interest rates.,0.8,Positive
671,60,Home,47891,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
672,28,Home,25103,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
673,35,Personal,44891,Defaulted,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
674,64,Business,15754,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
675,29,Personal,39447,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
676,26,Home,20901,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
677,27,Business,38004,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
678,61,Auto,12446,Paid,The interest rates are high compared to other banks.,0.0175,Positive
679,34,Business,42211,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
680,55,Auto,34301,Paid,Great customer support and low-interest rates.,0.8,Positive
681,24,Auto,31116,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
682,63,Business,46323,Paid,Great customer support and low-interest rates.,0.8,Positive
683,30,Auto,23752,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
684,57,Personal,37376,Paid,Great customer support and low-interest rates.,0.8,Positive
685,59,Home,21669,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
686,26,Auto,37916,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
687,67,Personal,18395,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
688,44,Auto,25421,Paid,Great customer support and low-interest rates.,0.8,Positive
689,19,Home,31342,Defaulted,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
690,22,Personal,9895,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
691,46,Home,16023,Defaulted,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
692,54,Home,15699,Paid,The interest rates are high compared to other banks.,0.0175,Positive
693,55,Personal,14715,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
694,36,Personal,24169,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
695,25,Personal,21163,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
696,65,Business,10782,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
697,62,Personal,27641,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
698,18,Personal,23792,Paid,The interest rates are high compared to other banks.,0.0175,Positive
699,39,Personal,40585,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
700,69,Personal,35682,Paid,Great customer support and low-interest rates.,0.8,Positive
701,34,Auto,23880,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
702,24,Business,43067,Paid,Great customer support and low-interest rates.,0.8,Positive
703,42,Home,47685,Paid,The interest rates are high compared to other banks.,0.0175,Positive
704,62,Personal,23073,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
705,21,Auto,41035,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
706,53,Auto,42174,Paid,The interest rates are high compared to other banks.,0.0175,Positive
707,23,Auto,29837,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
708,48,Home,22826,Paid,Great customer support and low-interest rates.,0.8,Positive
709,36,Personal,29981,Paid,Great customer support and low-interest rates.,0.8,Positive
710,61,Business,15382,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
711,56,Business,9437,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
712,44,Auto,10435,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
713,27,Home,29819,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
714,43,Home,41875,Paid,Great customer support and low-interest rates.,0.8,Positive
715,36,Home,36982,Paid,Great customer support and low-interest rates.,0.8,Positive
716,56,Business,38328,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
717,20,Auto,17329,Paid,The interest rates are high compared to other banks.,0.0175,Positive
718,62,Personal,30169,Paid,The interest rates are high compared to other banks.,0.0175,Positive
719,30,Business,26932,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
720,67,Auto,39594,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
721,45,Auto,16421,Paid,Great customer support and low-interest rates.,0.8,Positive
722,37,Personal,12629,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
723,45,Personal,13325,Paid,The interest rates are high compared to other banks.,0.0175,Positive
724,25,Personal,33495,Paid,The interest rates are high compared to other banks.,0.0175,Positive
725,58,Home,36750,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
726,56,Personal,34619,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
727,18,Auto,45461,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
728,20,Personal,13264,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
729,30,Auto,17686,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
730,45,Business,29226,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
731,66,Home,11721,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
732,42,Business,25609,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
733,50,Business,12373,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
734,55,Auto,43675,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
735,23,Business,33937,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
736,61,Auto,10656,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
737,62,Personal,13984,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
738,49,Personal,34984,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
739,62,Auto,13286,Paid,The interest rates are high compared to other banks.,0.0175,Positive
740,64,Personal,10901,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
741,38,Home,36552,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
742,33,Business,30709,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
743,38,Home,36055,Defaulted,Great customer support and low-interest rates.,0.8,Positive
744,28,Business,42685,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
745,54,Personal,13429,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
746,53,Home,19716,Paid,Great customer support and low-interest rates.,0.8,Positive
747,52,Personal,16138,Paid,Great customer support and low-interest rates.,0.8,Positive
748,36,Business,40298,Paid,Great customer support and low-interest rates.,0.8,Positive
749,37,Auto,28429,Paid,The interest rates are high compared to other banks.,0.0175,Positive
750,35,Auto,10772,Paid,The interest rates are high compared to other banks.,0.0175,Positive
751,64,Home,40732,Paid,Great customer support and low-interest rates.,0.8,Positive
752,58,Personal,44905,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
753,66,Personal,22347,Paid,The interest rates are high compared to other banks.,0.0175,Positive
754,31,Home,21920,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
755,32,Auto,36822,Paid,Great customer support and low-interest rates.,0.8,Positive
756,48,Business,45108,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
757,18,Home,28563,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
758,20,Business,12967,Defaulted,Great customer support and low-interest rates.,0.8,Positive
759,33,Auto,16871,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
760,40,Personal,33763,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
761,28,Auto,16916,Paid,Great customer support and low-interest rates.,0.8,Positive
762,29,Home,13734,Paid,Great customer support and low-interest rates.,0.8,Positive
763,27,Personal,38613,Paid,The interest rates are high compared to other banks.,0.0175,Positive
764,49,Home,33179,Paid,Great customer support and low-interest rates.,0.8,Positive
765,33,Home,40262,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
766,25,Auto,17677,Defaulted,The interest rates are high compared to other banks.,0.0175,Positive
767,55,Home,23268,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
768,29,Auto,17330,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
769,41,Personal,25733,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
770,45,Auto,42947,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
771,25,Personal,32286,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
772,45,Auto,11610,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
773,53,Business,11430,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
774,43,Business,44922,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
775,25,Home,18828,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
776,67,Auto,47913,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
777,45,Auto,36497,Defaulted,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
778,45,Personal,44256,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
779,54,Home,41618,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
780,58,Auto,31526,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
781,53,Home,35158,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
782,44,Business,30032,Paid,The interest rates are high compared to other banks.,0.0175,Positive
783,34,Auto,42846,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
784,26,Auto,49936,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
785,50,Home,34794,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
786,37,Auto,10448,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
787,30,Home,33861,Paid,Great customer support and low-interest rates.,0.8,Positive
788,45,Auto,33141,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
789,65,Personal,14074,Paid,Great customer support and low-interest rates.,0.8,Positive
790,46,Home,11406,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
791,30,Auto,36823,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
792,63,Business,28291,Paid,Great customer support and low-interest rates.,0.8,Positive
793,52,Auto,46568,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
794,23,Business,37003,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
795,35,Business,39406,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
796,68,Personal,28312,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
797,22,Home,48108,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
798,64,Auto,6382,Paid,The interest rates are high compared to other banks.,0.0175,Positive
799,42,Personal,39171,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
800,19,Auto,46779,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
801,27,Business,8292,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
802,47,Home,46779,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
803,67,Auto,38187,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
804,62,Auto,17411,Paid,Great customer support and low-interest rates.,0.8,Positive
805,22,Business,42285,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
806,50,Auto,20422,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
807,18,Auto,47468,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
808,35,Business,37371,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
809,49,Personal,10693,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
810,64,Business,38535,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
811,66,Personal,19818,Paid,The interest rates are high compared to other banks.,0.0175,Positive
812,28,Home,36238,Paid,The interest rates are high compared to other banks.,0.0175,Positive
813,38,Personal,35874,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
814,43,Personal,31715,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
815,42,Home,32605,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
816,39,Personal,39317,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
817,44,Business,36174,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
818,66,Personal,14956,Paid,Great customer support and low-interest rates.,0.8,Positive
819,30,Home,43908,Paid,The interest rates are high compared to other banks.,0.0175,Positive
820,50,Business,15837,Paid,Great customer support and low-interest rates.,0.8,Positive
821,51,Home,8716,Defaulted,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
822,58,Home,9481,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
823,52,Auto,29282,Paid,Great customer support and low-interest rates.,0.8,Positive
824,18,Auto,11548,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
825,38,Home,42605,Paid,The interest rates are high compared to other banks.,0.0175,Positive
826,65,Home,12758,Paid,The interest rates are high compared to other banks.,0.0175,Positive
827,23,Home,48668,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
828,45,Auto,28177,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
829,34,Auto,29022,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
830,22,Personal,45761,Paid,Great customer support and low-interest rates.,0.8,Positive
831,48,Personal,10542,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
832,22,Home,30476,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
833,55,Business,35784,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
834,20,Business,27740,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
835,40,Auto,29817,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
836,54,Auto,21052,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
837,54,Auto,40153,Defaulted,Great customer support and low-interest rates.,0.8,Positive
838,27,Home,5671,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
839,27,Business,5163,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
840,36,Personal,46424,Defaulted,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
841,34,Home,49002,Paid,The interest rates are high compared to other banks.,0.0175,Positive
842,38,Personal,9795,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
843,31,Personal,15634,Paid,The interest rates are high compared to other banks.,0.0175,Positive
844,26,Home,9798,Paid,The interest rates are high compared to other banks.,0.0175,Positive
845,63,Personal,27420,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
846,18,Business,34300,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
847,68,Personal,29345,Paid,Great customer support and low-interest rates.,0.8,Positive
848,62,Business,15749,Paid,The interest rates are high compared to other banks.,0.0175,Positive
849,30,Business,43595,Paid,Great customer support and low-interest rates.,0.8,Positive
850,21,Business,30121,Paid,The interest rates are high compared to other banks.,0.0175,Positive
851,18,Auto,42487,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
852,66,Personal,33411,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
853,57,Home,38361,Defaulted,The interest rates are high compared to other banks.,0.0175,Positive
854,49,Home,26223,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
855,51,Personal,12394,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
856,45,Auto,19056,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
857,48,Auto,33380,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
858,25,Business,31035,Defaulted,The interest rates are high compared to other banks.,0.0175,Positive
859,56,Personal,35620,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
860,43,Personal,24877,Paid,Great customer support and low-interest rates.,0.8,Positive
861,51,Home,48404,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
862,20,Personal,35911,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
863,67,Auto,37784,Paid,The interest rates are high compared to other banks.,0.0175,Positive
864,29,Personal,8191,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
865,18,Home,38160,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
866,61,Business,30000,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
867,22,Home,44040,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
868,47,Home,8631,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
869,47,Business,11172,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
870,34,Home,47080,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
871,65,Home,28561,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
872,64,Personal,29817,Paid,The interest rates are high compared to other banks.,0.0175,Positive
873,40,Personal,25281,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
874,32,Business,33671,Defaulted,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
875,54,Personal,30364,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
876,38,Personal,46674,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
877,31,Home,32425,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
878,19,Auto,33602,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
879,28,Personal,28253,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
880,68,Auto,28472,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
881,56,Personal,13080,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
882,55,Personal,12099,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
883,51,Business,30431,Paid,The interest rates are high compared to other banks.,0.0175,Positive
884,55,Business,36186,Paid,The interest rates are high compared to other banks.,0.0175,Positive
885,67,Business,35111,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
886,51,Auto,44851,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
887,35,Home,27614,Paid,Great customer support and low-interest rates.,0.8,Positive
888,47,Personal,31724,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
889,32,Personal,46991,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
890,44,Personal,9940,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
891,68,Auto,33758,Paid,The interest rates are high compared to other banks.,0.0175,Positive
892,51,Business,41224,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
893,69,Home,12788,Paid,The interest rates are high compared to other banks.,0.0175,Positive
894,55,Auto,33082,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
895,50,Business,29034,Paid,The interest rates are high compared to other banks.,0.0175,Positive
896,41,Auto,40479,Paid,Great customer support and low-interest rates.,0.8,Positive
897,32,Home,16280,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
898,47,Business,23052,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
899,59,Auto,21531,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
900,68,Home,27804,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
901,34,Personal,33903,Paid,The interest rates are high compared to other banks.,0.0175,Positive
902,22,Home,49857,Defaulted,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
903,46,Personal,15142,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
904,21,Auto,14866,Defaulted,Great customer support and low-interest rates.,0.8,Positive
905,27,Business,9531,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
906,34,Business,43098,Defaulted,The interest rates are high compared to other banks.,0.0175,Positive
907,27,Auto,43278,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
908,34,Business,33138,Defaulted,The interest rates are high compared to other banks.,0.0175,Positive
909,37,Business,32065,Defaulted,Great customer support and low-interest rates.,0.8,Positive
910,41,Personal,34956,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
911,22,Auto,46732,Defaulted,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
912,51,Home,44261,Paid,Great customer support and low-interest rates.,0.8,Positive
913,23,Personal,15759,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
914,19,Auto,10439,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
915,30,Personal,47533,Paid,Great customer support and low-interest rates.,0.8,Positive
916,60,Home,33270,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
917,60,Home,18279,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
918,65,Auto,44279,Defaulted,Great customer support and low-interest rates.,0.8,Positive
919,28,Home,49251,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
920,68,Personal,28888,Paid,Great customer support and low-interest rates.,0.8,Positive
921,64,Home,22630,Defaulted,Great customer support and low-interest rates.,0.8,Positive
922,40,Personal,40144,Defaulted,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
923,33,Personal,36182,Defaulted,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
924,48,Home,30538,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
925,28,Auto,16824,Defaulted,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
926,33,Business,37125,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
927,25,Home,11979,Paid,Great customer support and low-interest rates.,0.8,Positive
928,21,Personal,31189,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
929,57,Personal,47600,Paid,Great customer support and low-interest rates.,0.8,Positive
930,21,Home,17504,Paid,Great customer support and low-interest rates.,0.8,Positive
931,42,Auto,25669,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
932,20,Auto,11910,Paid,Great customer support and low-interest rates.,0.8,Positive
933,49,Personal,39964,Paid,The interest rates are high compared to other banks.,0.0175,Positive
934,20,Personal,25131,Paid,Great customer support and low-interest rates.,0.8,Positive
935,44,Auto,30227,Paid,The interest rates are high compared to other banks.,0.0175,Positive
936,46,Business,10978,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
937,49,Home,26991,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
938,67,Personal,22153,Paid,"Happy with the loan disbursal process, quick and easy.",0.5222222222222223,Positive
939,68,Personal,38548,Paid,Great customer support and low-interest rates.,0.8,Positive
940,36,Auto,47676,Defaulted,The interest rates are high compared to other banks.,0.0175,Positive
941,38,Home,44071,Paid,The interest rates are high compared to other banks.,0.0175,Positive
942,22,Auto,8983,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
943,35,Home,14503,Paid,The interest rates are high compared to other banks.,0.0175,Positive
944,45,Home,34921,Paid,"Terrible experience, they rejected my loan without proper reason.",-0.5,Negative
945,59,Home,21905,Paid,The service was excellent and the loan process was smooth and fast.,0.5333333333333333,Positive
946,39,Personal,28953,Paid,"Unsatisfactory experience, I faced many issues with the application.",0.5,Positive
947,38,Business,31806,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
948,23,Auto,27168,Paid,"Very friendly staff, but the process took too long.",0.21875000000000003,Positive
